NU_ANO_CENSO|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|TP_ESCOLARIDADE|TP_NORMAL_MAGISTERIO|TP_SITUACAO_CURSO_1|CO_AREA_CURSO_1|CO_CURSO_1|IN_LICENCIATURA_1|IN_COM_PEDAGOGICA_1|NU_ANO_INICIO_1|NU_ANO_CONCLUSAO_1|TP_TIPO_IES_1|CO_IES_1|TP_SITUACAO_CURSO_2|CO_AREA_CURSO_2|CO_CURSO_2|IN_LICENCIATURA_2|IN_COM_PEDAGOGICA_2|NU_ANO_INICIO_2|NU_ANO_CONCLUSAO_2|TP_TIPO_IES_2|CO_IES_2|TP_SITUACAO_CURSO_3|CO_AREA_CURSO_3|CO_CURSO_3|IN_LICENCIATURA_3|IN_COM_PEDAGOGICA_3|NU_ANO_INICIO_3|NU_ANO_CONCLUSAO_3|TP_TIPO_IES_3|CO_IES_3|IN_DISC_QUIMICA|IN_DISC_FISICA|IN_DISC_MATEMATICA|IN_DISC_BIOLOGIA|IN_DISC_CIENCIAS|IN_DISC_LINGUA_PORTUGUESA|IN_DISC_LINGUA_INGLES|IN_DISC_LINGUA_ESPANHOL|IN_DISC_LINGUA_FRANCES|IN_DISC_LINGUA_OUTRA|IN_DISC_LINGUA_INDIGENA|IN_DISC_ARTES|IN_DISC_EDUCACAO_FISICA|IN_DISC_HISTORIA|IN_DISC_GEOGRAFIA|IN_DISC_FILOSOFIA|IN_DISC_ENSINO_RELIGIOSO|IN_DISC_ESTUDOS_SOCIAIS|IN_DISC_SOCIOLOGIA|IN_DISC_EST_SOCIAIS_SOCIOLOGIA|IN_DISC_INFORMATICA_COMPUTACAO|IN_DISC_PROFISSIONALIZANTE|IN_DISC_ATENDIMENTO_ESPECIAIS|IN_DISC_DIVER_SOCIO_CULTURAL|IN_DISC_LIBRAS|IN_DISC_PEDAGOGICAS|IN_DISC_OUTRAS|IN_ESPECIALIZACAO|IN_MESTRADO|IN_DOUTORADO|IN_POS_NENHUM|IN_ESPECIFICO_CRECHE|IN_ESPECIFICO_PRE_ESCOLA|IN_ESPECIFICO_ANOS_INICIAIS|IN_ESPECIFICO_ANOS_FINAIS|IN_ESPECIFICO_ENS_MEDIO|IN_ESPECIFICO_EJA|IN_ESPECIFICO_ED_ESPECIAL|IN_ESPECIFICO_ED_INDIGENA|IN_ESPECIFICO_CAMPO|IN_ESPECIFICO_AMBIENTAL|IN_ESPECIFICO_DIR_HUMANOS|IN_ESPECIFICO_DIV_SEXUAL|IN_ESPECIFICO_DIR_ADOLESC|IN_ESPECIFICO_AFRO|IN_ESPECIFICO_OUTROS|IN_ESPECIFICO_NENHUM|TP_TIPO_DOCENTE|TP_TIPO_CONTRATACAO|ID_TURMA|TP_TIPO_TURMA|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|CO_CURSO_EDUC_PROFISSIONAL|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_ENTIDADE|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2017|119497444779|8|6|1965|51|52|2|2|1|76|29|2921104|51|5103403|1|0|||||||||4|3|1|4|443G05|0|0||1994||9999999|1|2|210A01|0|0||1999|1|1|1|1|146F20|1|||1999|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10704190|0|1|0|1|0|0|41||5|5104|51017|51038447|51|5103403|510340305|2|1|||||||||1|0|0
2017|128220281250|30|12|1983|33|34|2|3|1|76|51|5103403|51|5103403|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2||11159164|0|1|0|1|0|0|1||5|5104|51017|51067226|51|5103403|510340305|4|1|1|1|1|1|0|0|0|0|2|0|0
2017|115071131616|10|9|1950|66|67|1|0|1|76|51|5105507|51|5103403|1|0|||||||||4|3|1|9|999991|0|0||2000|1|1||||||||||||||||||||||||||||||||||||||||1||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|8656004|0|1|0|0|0|1|40|3040|5|5104|51017|51038536|51|5103403|510340305|1|1|||||||||1|0|0
2017|115143710650|26|8|1974|42|43|1|0|1|76|50|5002704|11|1100205|1|0|||||||||4|3|1|1|145F10|1|||2002|1|699|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|220707|0|1|0|1|0|0|21||5|5002|50004|50006070|50|5002704|500270405|2|1|||||||||0|0|0
2017|115143710650|26|8|1974|42|43|1|0|1|76|50|5002704|11|1100205|1|0|||||||||4|3|1|1|145F10|1|||2002|1|699|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|219161|0|1|0|1|0|0|20||5|5002|50004|50006070|50|5002704|500270405|2|1|||||||||0|0|0
2017|124139842163|31|12|1982|34|35|1|3|1|76|33|3303302|51|5103403|1|0|||||||||4|3|1|2|226F01|0|0||2014|2|939|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|0|1|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10705599|0|1|0|1|0|0|27||5|5104|51017|51059673|51|5103403|510340305|2|1|||||||||1|0|0
2017|124139842163|31|12|1982|34|35|1|3|1|76|33|3303302|51|5103403|1|0|||||||||4|3|1|2|226F01|0|0||2014|2|939|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|0|1|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10705597|0|1|0|1|0|0|25||5|5104|51017|51059673|51|5103403|510340305|2|1|||||||||1|0|0
2017|124139842163|31|12|1982|34|35|1|3|1|76|33|3303302|51|5103403|1|0|||||||||4|3|1|2|226F01|0|0||2014|2|939|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|0|1|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10705595|0|1|0|1|0|0|26||5|5104|51017|51059673|51|5103403|510340305|2|1|||||||||1|0|0
2017|124139842163|31|12|1982|34|35|1|3|1|76|33|3303302|51|5103403|1|0|||||||||4|3|1|2|226F01|0|0||2014|2|939|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|0|1|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10705593|0|1|0|1|0|0|25||5|5104|51017|51059673|51|5103403|510340305|2|1|||||||||1|0|0
2017|115143710650|26|8|1974|42|43|1|0|1|76|50|5002704|11|1100205|1|0|||||||||4|3|1|1|145F10|1|||2002|1|699|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|3552846|0|1|0|1|0|0|25||5|5002|50004|50006070|50|5002704|500270405|2|1|||||||||0|0|0
2017|115143710650|26|8|1974|42|43|1|0|1|76|50|5002704|11|1100205|1|0|||||||||4|3|1|1|145F10|1|||2002|1|699|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|220708|0|1|0|1|0|0|41||5|5002|50004|50006070|50|5002704|500270405|2|1|||||||||0|0|0
2017|119497444779|8|6|1965|51|52|2|2|1|76|29|2921104|51|5103403|1|0|||||||||4|3|1|4|443G05|0|0||1994||9999999|1|2|210A01|0|0||1999|1|1|1|1|146F20|1|||1999|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10704216|0|1|0|1|0|0|20||5|5104|51017|51038447|51|5103403|510340305|2|1|||||||||1|0|0
2017|119497444779|8|6|1965|51|52|2|2|1|76|29|2921104|51|5103403|1|0|||||||||4|3|1|4|443G05|0|0||1994||9999999|1|2|210A01|0|0||1999|1|1|1|1|146F20|1|||1999|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10704214|0|1|0|1|0|0|20||5|5104|51017|51038447|51|5103403|510340305|2|1|||||||||1|0|0
2017|119497444779|8|6|1965|51|52|2|2|1|76|29|2921104|51|5103403|1|0|||||||||4|3|1|4|443G05|0|0||1994||9999999|1|2|210A01|0|0||1999|1|1|1|1|146F20|1|||1999|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10704212|0|1|0|1|0|0|21||5|5104|51017|51038447|51|5103403|510340305|2|1|||||||||1|0|0
2017|119497444779|8|6|1965|51|52|2|2|1|76|29|2921104|51|5103403|1|0|||||||||4|3|1|4|443G05|0|0||1994||9999999|1|2|210A01|0|0||1999|1|1|1|1|146F20|1|||1999|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10704210|0|1|0|1|0|0|21||5|5104|51017|51038447|51|5103403|510340305|2|1|||||||||1|0|0
2017|119497444779|8|6|1965|51|52|2|2|1|76|29|2921104|51|5103403|1|0|||||||||4|3|1|4|443G05|0|0||1994||9999999|1|2|210A01|0|0||1999|1|1|1|1|146F20|1|||1999|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10704208|0|1|0|1|0|0|41||5|5104|51017|51038447|51|5103403|510340305|2|1|||||||||1|0|0
2017|119497444779|8|6|1965|51|52|2|2|1|76|29|2921104|51|5103403|1|0|||||||||4|3|1|4|443G05|0|0||1994||9999999|1|2|210A01|0|0||1999|1|1|1|1|146F20|1|||1999|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10704206|0|1|0|1|0|0|21||5|5104|51017|51038447|51|5103403|510340305|2|1|||||||||1|0|0
2017|119497444779|8|6|1965|51|52|2|2|1|76|29|2921104|51|5103403|1|0|||||||||4|3|1|4|443G05|0|0||1994||9999999|1|2|210A01|0|0||1999|1|1|1|1|146F20|1|||1999|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10704204|0|1|0|1|0|0|21||5|5104|51017|51038447|51|5103403|510340305|2|1|||||||||1|0|0
2017|115157494440|17|12|1972|44|45|2|1|1|76|41|4127205|51|5103403|1|0|||||||||4|3|1|1|142P01|1|||2006|2|780|||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|11026886|0|1|0|1|0|0|16||5|5104|51017|51043149|51|5108402|510840205|2|1|||||||||1|0|0
2017|115157494440|17|12|1972|44|45|2|1|1|76|41|4127205|51|5103403|1|0|||||||||4|3|1|1|142P01|1|||2006|2|780|||||||||||||||||||||1||1|1|0|0|0|0|0|0|0|1|1|0|0|1||1|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|10612677|0|1|0|1|0|0|14||5|5104|51017|51037181|51|5103403|510340305|3|1|||||||||1|0|0
2017|115154353268|15|8|1970|46|47|2|3|1|76|51|5103403|51|5103403|1|0|||||||||4|3|1|1|142P01|1|||2007|2|794|||||||||||||||||||||1||1|1|0|0|0|0|0|1|1|1|1|0|1|0||0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10703623|0|1|1|0|1|0|69||5|5104|51017|51037726|51|5103403|510340305|2|1|||||||||1|0|0
2017|124139842163|31|12|1982|34|35|1|3|1|76|33|3303302|51|5103403|1|0|||||||||4|3|1|2|226F01|0|0||2014|2|939|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|0|1|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10705605|0|1|0|1|0|0|25||5|5104|51017|51059673|51|5103403|510340305|2|1|||||||||1|0|0
2017|124139842163|31|12|1982|34|35|1|3|1|76|33|3303302|51|5103403|1|0|||||||||4|3|1|2|226F01|0|0||2014|2|939|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|0|1|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10705603|0|1|0|1|0|0|26||5|5104|51017|51059673|51|5103403|510340305|2|1|||||||||1|0|0
2017|124083132794|4|7|1972|44|45|2|3|1|76|11|1100205|11|1100205|1|0|||||||||3|3|2|1|142P01|1||2011|||9999999||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||9605372|0|1|0|1|0|0|2||5|5002|50004|50033492|50|5002704|500270405|4|1|1|0||0|0|1|0|0|1|0|0
2017|119497444779|8|6|1965|51|52|2|2|1|76|29|2921104|51|5103403|1|0|||||||||4|3|1|4|443G05|0|0||1994||9999999|1|2|210A01|0|0||1999|1|1|1|1|146F20|1|||1999|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10704202|0|1|0|1|0|0|41||5|5104|51017|51038447|51|5103403|510340305|2|1|||||||||1|0|0
2017|115143710650|26|8|1974|42|43|1|0|1|76|50|5002704|11|1100205|1|0|||||||||4|3|1|1|145F10|1|||2002|1|699|||||||||||||||||||0|0|0|0||0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|8908453|0|1|0|1|0|0|25||5|5002|50004|50006070|50|5002704|500270405|2|1|||||||||0|0|0
2017|119497444779|8|6|1965|51|52|2|2|1|76|29|2921104|51|5103403|1|0|||||||||4|3|1|4|443G05|0|0||1994||9999999|1|2|210A01|0|0||1999|1|1|1|1|146F20|1|||1999|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||0|0|0||||0||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10704200|0|1|0|1|0|0|20||5|5104|51017|51038447|51|5103403|510340305|2|1|||||||||1|0|0
2017|120483266174|10|10|1980|36|37|2|3|1|76|35|3502804|11|1100114|1|0|||||||||4|3|1|1|142C01|0|1||2007|1|4504|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||235356|0|1|0|1|0|0|41||5|5002|50004|50028820|50|5002704|500270405|4|1|1|0||1|0|0|0|0|1|0|0
2017|120473371277|5|2|1972|45|45|2|3|1|76|51|5103403|51|5103403|1|0|||||||||4|3|1|1|142P01|1|||2010|2|449||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|9962542|0|1|0|1|0|0|2||5|5104|51017|51037173|51|5103403|510340305|3|1|||||||||1|0|0
2017|120483266174|10|10|1980|36|37|2|3|1|76|35|3502804|11|1100114|1|0|||||||||4|3|1|1|142C01|0|1||2007|1|4504|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||235357|0|1|0|1|0|0|21||5|5002|50004|50028820|50|5002704|500270405|4|1|1|0||1|0|0|0|0|1|0|0
2017|128025163538|12|8|1981|35|36|2|0|1|76|25|2512101|52|5220405|1|0|||||||||4|3|1|1|145F21|1|||2006|1|1028|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||9385960|0|1|0|1|0|0|20||5|5004|50011|50033913|50|5005707|500570705|4|1|1|0||1|0|0|0|0|1|0|0
2017|123891506243|25|10|1967|49|50|2|3|1|76|26|2611606|13|1301704|1|0|||||||||4|3|1|1|145F17|1|||1999|2|718||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|9188315|0|1|0|1|0|0|2||5|5003|50008|50013165|50|5002001|500200105|3|1|||||||||1|0|0
2017|123891506243|25|10|1967|49|50|2|3|1|76|26|2611606|13|1301704|1|0|||||||||4|3|1|1|145F17|1|||1999|2|718||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|9185793|0|1|0|1|0|0|2||5|5003|50008|50013165|50|5002001|500200105|3|1|||||||||1|0|0
2017|123891506243|25|10|1967|49|50|2|3|1|76|26|2611606|13|1301704|1|0|||||||||4|3|1|1|145F17|1|||1999|2|718||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|9178565|0|1|0|1|0|0|2||5|5003|50008|50013165|50|5002001|500200105|3|1|||||||||1|0|0
2017|123891506243|25|10|1967|49|50|2|3|1|76|26|2611606|13|1301704|1|0|||||||||4|3|1|1|145F17|1|||1999|2|718||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|9177930|0|1|0|1|0|0|1||5|5003|50008|50013165|50|5002001|500200105|3|1|||||||||1|0|0
2017|123891506243|25|10|1967|49|50|2|3|1|76|26|2611606|13|1301704|1|0|||||||||4|3|1|1|145F17|1|||1999|2|718||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|9179291|0|1|0|1|0|0|1||5|5003|50008|50013165|50|5002001|500200105|3|1|||||||||1|0|0
2017|123891506243|25|10|1967|49|50|2|3|1|76|26|2611606|13|1301704|1|0|||||||||4|3|1|1|145F17|1|||1999|2|718||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|9181136|0|1|0|1|0|0|2||5|5003|50008|50013165|50|5002001|500200105|3|1|||||||||1|0|0
2017|128025163538|12|8|1981|35|36|2|0|1|76|25|2512101|52|5220405|1|0|||||||||4|3|1|1|145F21|1|||2006|1|1028|||||||||||||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1||9386399|0|1|0|1|0|0|19||5|5004|50011|50033913|50|5005707|500570705|4|1|1|0||1|0|0|0|0|1|0|0
2017|114130387862|15|5|1991|26|26|2|1|1|76|52|5208707|52|5210208|2|0|||||||||3|3|2|1|145F18|1||2010||1|47|||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||1|||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||6199895|0|1|0|1|0|0|19||5|5002|50003|50003704|50|5003306|500330605|4|1|1|0||0|0|0|0|1|1|0|0
2017|121885939956|6|1|1971|46|46|2|3|1|76|25|2507507|53|5300108|1|0|||||||||4|3|1|1|145F01|1|||1994|2|16|||||||||||||||||||1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|3308816|0|1|0|1|0|0|41||5|5002|50004|50005499|50|5002704|500270405|1|1|||||||||1|0|0
2017|121885939956|6|1|1971|46|46|2|3|1|76|25|2507507|53|5300108|1|0|||||||||4|3|1|1|145F01|1|||1994|2|16|||||||||||||||||||1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|3307027|0|1|0|1|0|0|41||5|5002|50004|50005499|50|5002704|500270405|1|1|||||||||1|0|0
2017|121885939956|6|1|1971|46|46|2|3|1|76|25|2507507|53|5300108|1|0|||||||||4|3|1|1|145F01|1|||1994|2|16|||||||||||||||||||1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|3308868|0|1|0|1|0|0|41||5|5002|50004|50005499|50|5002704|500270405|1|1|||||||||1|0|0
2017|121885939956|6|1|1971|46|46|2|3|1|76|25|2507507|53|5300108|1|0|||||||||4|3|1|1|145F01|1|||1994|2|16|||||||||||||||||||1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|3307061|0|1|0|1|0|0|41||5|5002|50004|50005499|50|5002704|500270405|1|1|||||||||1|0|0
2017|175767886589|11|3|1979|38|38|2|0|1|76|51|5103403|51|5103403|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3||10675490|4|1|||||||5|5104|51017|51037343|51|5103403|510340305|3|1|||||||||1|0|0
2017|111766020207|2|8|1990|26|27|2|0|1|76|51|5103403|51|5103403|1|0|||||||||4|3|1|1|142P01|1|||2012||9999999||||||||||||||||||||||||||||||||||||||||||||||0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|3||10675490|4|1|||||||5|5104|51017|51037343|51|5103403|510340305|3|1|||||||||1|0|0
2017|124340578451|7|10|1981|35|36|1|0|1|76|51|5103403|51|5103403|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3||10675489|4|1|||||||5|5104|51017|51037343|51|5103403|510340305|3|1|||||||||1|0|0
2017|175767886406|15|7|1981|35|36|1|0|1|76|51|5103403|51|5103403|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3||10675489|4|1|||||||5|5104|51017|51037343|51|5103403|510340305|3|1|||||||||1|0|0
2017|175767886589|11|3|1979|38|38|2|0|1|76|51|5103403|51|5103403|1|0|||||||||3|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3||10675489|4|1|||||||5|5104|51017|51037343|51|5103403|510340305|3|1|||||||||1|0|0
2017|111766020207|2|8|1990|26|27|2|0|1|76|51|5103403|51|5103403|1|0|||||||||4|3|1|1|142P01|1|||2012||9999999||||||||||||||||||||||||||||||||||||||||||||||0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|3||10675489|4|1|||||||5|5104|51017|51037343|51|5103403|510340305|3|1|||||||||1|0|0
2017|120829950701|3|9|1985|31|32|2|1|1|76|51|5103403|51|5103403|1|0|||||||||4|3|1|1|142P01|1|||2009|2|1072|||||||||||||||||||||1||1|1|0|0|0|0|0|0|0|1|1|0|0|0||0|0||||0||1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|10572334|0|1|0|1|0|0|16||5|5104|51017|51058782|51|5103403|510340305|3|1|||||||||1|0|0
2017|124156370096|6|8|1979|37|38|2|0|1|76|51|5103403|51|5103403|1|0|||||||||4|3|1|1|142P01|1|||2009|2|298||||||||||||||||||||||||||||||||||||||||||||||0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2||10403762|0|1|0|1|0|0|1||5|5104|51017|51088452|51|5103403|510340305|3|1|||||||||1|0|0
2017|115115154225|5|7|1970|46|47|2|1|1|76|32|3201506|53|5300108|1|0|||||||||4|3|1|1|145F18|1|||2002|2|532|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||8972356|0|1|0|1|0|0|21||5|5002|50004|50005618|50|5002704|500270405|4|1|1|1|2|1|0|0|0|1|1|0|0
2017|115115154225|5|7|1970|46|47|2|1|1|76|32|3201506|53|5300108|1|0|||||||||4|3|1|1|145F18|1|||2002|2|532|||||||||||||||||||0|0|1|0||0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||8941762|0|1|0|1|0|0|25||5|5002|50004|50005618|50|5002704|500270405|4|1|1|1|2|1|0|0|0|1|1|0|0
2017|115115154225|5|7|1970|46|47|2|1|1|76|32|3201506|53|5300108|1|0|||||||||4|3|1|1|145F18|1|||2002|2|532|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||8949768|0|1|0|1|0|0|41||5|5002|50004|50005618|50|5002704|500270405|4|1|1|1|2|1|0|0|0|1|1|0|0
2017|115115154225|5|7|1970|46|47|2|1|1|76|32|3201506|53|5300108|1|0|||||||||4|3|1|1|145F18|1|||2002|2|532|||||||||||||||||||0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|0|0||||0||0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1||8949531|0|1|0|1|0|0|41||5|5002|50004|50005618|50|5002704|500270405|4|1|1|1|2|1|0|0|0|1|1|0|0
